,filepath,blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock
936,gtzan/genres_original/rock/rock.00036.wav,False,False,False,False,False,False,False,False,False,True
937,gtzan/genres_original/rock/rock.00037.wav,False,False,False,False,False,False,False,False,False,True
938,gtzan/genres_original/rock/rock.00038.wav,False,False,False,False,False,False,False,False,False,True
939,gtzan/genres_original/rock/rock.00039.wav,False,False,False,False,False,False,False,False,False,True
940,gtzan/genres_original/rock/rock.00040.wav,False,False,False,False,False,False,False,False,False,True
941,gtzan/genres_original/rock/rock.00041.wav,False,False,False,False,False,False,False,False,False,True
942,gtzan/genres_original/rock/rock.00042.wav,False,False,False,False,False,False,False,False,False,True
943,gtzan/genres_original/rock/rock.00043.wav,False,False,False,False,False,False,False,False,False,True
944,gtzan/genres_original/rock/rock.00044.wav,False,False,False,False,False,False,False,False,False,True
945,gtzan/genres_original/rock/rock.00045.wav,False,False,False,False,False,False,False,False,False,True
946,gtzan/genres_original/rock/rock.00046.wav,False,False,False,False,False,False,False,False,False,True
947,gtzan/genres_original/rock/rock.00047.wav,False,False,False,False,False,False,False,False,False,True
948,gtzan/genres_original/rock/rock.00048.wav,False,False,False,False,False,False,False,False,False,True
949,gtzan/genres_original/rock/rock.00049.wav,False,False,False,False,False,False,False,False,False,True
950,gtzan/genres_original/rock/rock.00050.wav,False,False,False,False,False,False,False,False,False,True
951,gtzan/genres_original/rock/rock.00051.wav,False,False,False,False,False,False,False,False,False,True
952,gtzan/genres_original/rock/rock.00052.wav,False,False,False,False,False,False,False,False,False,True
953,gtzan/genres_original/rock/rock.00053.wav,False,False,False,False,False,False,False,False,False,True
954,gtzan/genres_original/rock/rock.00054.wav,False,False,False,False,False,False,False,False,False,True
955,gtzan/genres_original/rock/rock.00055.wav,False,False,False,False,False,False,False,False,False,True
956,gtzan/genres_original/rock/rock.00056.wav,False,False,False,False,False,False,False,False,False,True
957,gtzan/genres_original/rock/rock.00057.wav,False,False,False,False,False,False,False,False,False,True
958,gtzan/genres_original/rock/rock.00058.wav,False,False,False,False,False,False,False,False,False,True
959,gtzan/genres_original/rock/rock.00059.wav,False,False,False,False,False,False,False,False,False,True
960,gtzan/genres_original/rock/rock.00060.wav,False,False,False,False,False,False,False,False,False,True
961,gtzan/genres_original/rock/rock.00061.wav,False,False,False,False,False,False,False,False,False,True
962,gtzan/genres_original/rock/rock.00062.wav,False,False,False,False,False,False,False,False,False,True
963,gtzan/genres_original/rock/rock.00063.wav,False,False,False,False,False,False,False,False,False,True
964,gtzan/genres_original/rock/rock.00064.wav,False,False,False,False,False,False,False,False,False,True
965,gtzan/genres_original/rock/rock.00065.wav,False,False,False,False,False,False,False,False,False,True
966,gtzan/genres_original/rock/rock.00066.wav,False,False,False,False,False,False,False,False,False,True
967,gtzan/genres_original/rock/rock.00067.wav,False,False,False,False,False,False,False,False,False,True
968,gtzan/genres_original/rock/rock.00068.wav,False,False,False,False,False,False,False,False,False,True
969,gtzan/genres_original/rock/rock.00069.wav,False,False,False,False,False,False,False,False,False,True
970,gtzan/genres_original/rock/rock.00070.wav,False,False,False,False,False,False,False,False,False,True
971,gtzan/genres_original/rock/rock.00071.wav,False,False,False,False,False,False,False,False,False,True
972,gtzan/genres_original/rock/rock.00072.wav,False,False,False,False,False,False,False,False,False,True
973,gtzan/genres_original/rock/rock.00073.wav,False,False,False,False,False,False,False,False,False,True
974,gtzan/genres_original/rock/rock.00074.wav,False,False,False,False,False,False,False,False,False,True
975,gtzan/genres_original/rock/rock.00075.wav,False,False,False,False,False,False,False,False,False,True
976,gtzan/genres_original/rock/rock.00076.wav,False,False,False,False,False,False,False,False,False,True
977,gtzan/genres_original/rock/rock.00077.wav,False,False,False,False,False,False,False,False,False,True
978,gtzan/genres_original/rock/rock.00078.wav,False,False,False,False,False,False,False,False,False,True
979,gtzan/genres_original/rock/rock.00079.wav,False,False,False,False,False,False,False,False,False,True
980,gtzan/genres_original/rock/rock.00080.wav,False,False,False,False,False,False,False,False,False,True
981,gtzan/genres_original/rock/rock.00081.wav,False,False,False,False,False,False,False,False,False,True
982,gtzan/genres_original/rock/rock.00082.wav,False,False,False,False,False,False,False,False,False,True
983,gtzan/genres_original/rock/rock.00083.wav,False,False,False,False,False,False,False,False,False,True
984,gtzan/genres_original/rock/rock.00084.wav,False,False,False,False,False,False,False,False,False,True
985,gtzan/genres_original/rock/rock.00085.wav,False,False,False,False,False,False,False,False,False,True
986,gtzan/genres_original/rock/rock.00086.wav,False,False,False,False,False,False,False,False,False,True
987,gtzan/genres_original/rock/rock.00087.wav,False,False,False,False,False,False,False,False,False,True
988,gtzan/genres_original/rock/rock.00088.wav,False,False,False,False,False,False,False,False,False,True
989,gtzan/genres_original/rock/rock.00089.wav,False,False,False,False,False,False,False,False,False,True
990,gtzan/genres_original/rock/rock.00090.wav,False,False,False,False,False,False,False,False,False,True
991,gtzan/genres_original/rock/rock.00091.wav,False,False,False,False,False,False,False,False,False,True
992,gtzan/genres_original/rock/rock.00092.wav,False,False,False,False,False,False,False,False,False,True
993,gtzan/genres_original/rock/rock.00093.wav,False,False,False,False,False,False,False,False,False,True
994,gtzan/genres_original/rock/rock.00094.wav,False,False,False,False,False,False,False,False,False,True
995,gtzan/genres_original/rock/rock.00095.wav,False,False,False,False,False,False,False,False,False,True
996,gtzan/genres_original/rock/rock.00096.wav,False,False,False,False,False,False,False,False,False,True
997,gtzan/genres_original/rock/rock.00097.wav,False,False,False,False,False,False,False,False,False,True
998,gtzan/genres_original/rock/rock.00098.wav,False,False,False,False,False,False,False,False,False,True
999,gtzan/genres_original/rock/rock.00099.wav,False,False,False,False,False,False,False,False,False,True
